type,properties_in_map,properties_id,geometry_type,coordinatex1,coordinatey1,coordinatex2,coordinatey2,coordinatex3,coordinatey3,coordinatex4,coordinatey4,coordinatex5,coordinatey5
Feature,True,1357,Polygon,2100,6699,2100,6799,2000,6799,2000,6699,2100,6699
Feature,True,1358,Polygon,2100,6799,2100,6899,2000,6899,2000,6799,2100,6799
Feature,True,1359,Polygon,2100,6899,2100,6999,2000,6999,2000,6899,2100,6899
Feature,True,1360,Polygon,2100,6999,2100,7099,2000,7099,2000,6999,2100,6999
Feature,True,1361,Polygon,2100,7099,2100,7199,2000,7199,2000,7099,2100,7099
Feature,True,1362,Polygon,2100,7199,2100,7299,2000,7299,2000,7199,2100,7199
Feature,True,1363,Polygon,2100,7299,2100,7399,2000,7399,2000,7299,2100,7299
Feature,True,1364,Polygon,2100,7399,2100,7499,2000,7499,2000,7399,2100,7399
Feature,True,1365,Polygon,2100,7499,2100,7599,2000,7599,2000,7499,2100,7499
Feature,True,1366,Polygon,2100,7599,2100,7699,2000,7699,2000,7599,2100,7599
Feature,True,1367,Polygon,2100,7699,2100,7799,2000,7799,2000,7699,2100,7699
Feature,True,1368,Polygon,2100,7799,2100,7899,2000,7899,2000,7799,2100,7799
Feature,True,1369,Polygon,2100,7899,2100,7999,2000,7999,2000,7899,2100,7899
Feature,True,1370,Polygon,2100,7999,2100,8099,2000,8099,2000,7999,2100,7999
Feature,True,1371,Polygon,2100,8099,2100,8199,2000,8199,2000,8099,2100,8099
Feature,True,1372,Polygon,2100,8199,2100,8299,2000,8299,2000,8199,2100,8199
Feature,True,1373,Polygon,2100,8299,2100,8399,2000,8399,2000,8299,2100,8299
Feature,True,1374,Polygon,2100,8399,2100,8499,2000,8499,2000,8399,2100,8399
Feature,True,1375,Polygon,2100,8499,2100,8599,2000,8599,2000,8499,2100,8499
Feature,True,1376,Polygon,2100,8599,2100,8699,2000,8699,2000,8599,2100,8599
Feature,True,1377,Polygon,2100,8699,2100,8799,2000,8799,2000,8699,2100,8699
Feature,True,1378,Polygon,2100,8799,2100,8899,2000,8899,2000,8799,2100,8799
Feature,True,1379,Polygon,2100,8899,2100,8999,2000,8999,2000,8899,2100,8899
Feature,True,1380,Polygon,2100,8999,2100,9099,2000,9099,2000,8999,2100,8999
Feature,True,1381,Polygon,2100,9099,2100,9199,2000,9199,2000,9099,2100,9099
Feature,True,1382,Polygon,2100,10299,2100,10399,2000,10399,2000,10299,2100,10299
Feature,True,1383,Polygon,2100,10399,2100,10499,2000,10499,2000,10399,2100,10399
Feature,True,1384,Polygon,2100,10499,2100,10599,2000,10599,2000,10499,2100,10499
Feature,True,1385,Polygon,2100,10599,2100,10699,2000,10699,2000,10599,2100,10599
Feature,True,1386,Polygon,2100,10699,2100,10799,2000,10799,2000,10699,2100,10699
Feature,True,1387,Polygon,2100,10799,2100,10899,2000,10899,2000,10799,2100,10799
Feature,True,1388,Polygon,2100,10899,2100,10999,2000,10999,2000,10899,2100,10899
Feature,True,1389,Polygon,2100,10999,2100,11099,2000,11099,2000,10999,2100,10999
Feature,True,1390,Polygon,2100,11099,2100,11199,2000,11199,2000,11099,2100,11099
Feature,True,1391,Polygon,2100,11199,2100,11299,2000,11299,2000,11199,2100,11199
Feature,True,1392,Polygon,2100,11299,2100,11399,2000,11399,2000,11299,2100,11299
Feature,True,1393,Polygon,2100,11399,2100,11499,2000,11499,2000,11399,2100,11399
Feature,True,1394,Polygon,2100,11499,2100,11599,2000,11599,2000,11499,2100,11499
Feature,True,1395,Polygon,2100,11599,2100,11699,2000,11699,2000,11599,2100,11599
Feature,True,1396,Polygon,2100,11699,2100,11799,2000,11799,2000,11699,2100,11699
Feature,True,1397,Polygon,2100,11799,2100,11899,2000,11899,2000,11799,2100,11799
Feature,True,1398,Polygon,2100,11899,2100,11999,2000,11999,2000,11899,2100,11899
Feature,True,1399,Polygon,2100,11999,2100,12099,2000,12099,2000,11999,2100,11999
Feature,True,1400,Polygon,2100,12099,2100,12199,2000,12199,2000,12099,2100,12099
Feature,True,1401,Polygon,2100,12199,2100,12299,2000,12299,2000,12199,2100,12199
Feature,True,1402,Polygon,2100,12299,2100,12399,2000,12399,2000,12299,2100,12299
Feature,True,1403,Polygon,2100,12399,2100,12499,2000,12499,2000,12399,2100,12399
Feature,True,1404,Polygon,2100,12499,2100,12599,2000,12599,2000,12499,2100,12499
Feature,True,1405,Polygon,2100,12599,2100,12699,2000,12699,2000,12599,2100,12599
Feature,True,1406,Polygon,2100,12699,2100,12799,2000,12799,2000,12699,2100,12699
Feature,True,1407,Polygon,2100,12799,2100,12899,2000,12899,2000,12799,2100,12799
Feature,True,1408,Polygon,2100,12899,2100,12999,2000,12999,2000,12899,2100,12899
Feature,True,1409,Polygon,2100,12999,2100,13099,2000,13099,2000,12999,2100,12999
Feature,True,1410,Polygon,2100,13099,2100,13199,2000,13199,2000,13099,2100,13099
Feature,True,1411,Polygon,2100,13199,2100,13299,2000,13299,2000,13199,2100,13199
Feature,True,1412,Polygon,2100,13299,2100,13399,2000,13399,2000,13299,2100,13299
Feature,True,1413,Polygon,2100,13399,2100,13499,2000,13499,2000,13399,2100,13399
Feature,True,1414,Polygon,2100,13499,2100,13599,2000,13599,2000,13499,2100,13499
Feature,True,1415,Polygon,2100,13599,2100,13699,2000,13699,2000,13599,2100,13599
Feature,True,1416,Polygon,2100,13699,2100,13799,2000,13799,2000,13699,2100,13699
Feature,True,1417,Polygon,2100,13799,2100,13899,2000,13899,2000,13799,2100,13799
Feature,True,1418,Polygon,2100,13899,2100,13999,2000,13999,2000,13899,2100,13899
Feature,True,1419,Polygon,2100,13999,2100,14099,2000,14099,2000,13999,2100,13999
Feature,True,1420,Polygon,2100,14099,2100,14199,2000,14199,2000,14099,2100,14099
Feature,True,1421,Polygon,2100,14199,2100,14299,2000,14299,2000,14199,2100,14199
Feature,True,1422,Polygon,2100,14299,2100,14399,2000,14399,2000,14299,2100,14299
Feature,True,1423,Polygon,2100,14399,2100,14499,2000,14499,2000,14399,2100,14399
Feature,True,1424,Polygon,2100,14499,2100,14599,2000,14599,2000,14499,2100,14499
Feature,True,1425,Polygon,2100,14599,2100,14699,2000,14699,2000,14599,2100,14599
Feature,True,1426,Polygon,2100,14699,2100,14799,2000,14799,2000,14699,2100,14699
Feature,True,1427,Polygon,2100,14799,2100,14899,2000,14899,2000,14799,2100,14799
Feature,True,1428,Polygon,2100,14899,2100,14999,2000,14999,2000,14899,2100,14899
Feature,True,1429,Polygon,2100,14999,2100,15099,2000,15099,2000,14999,2100,14999
Feature,True,1430,Polygon,2100,15099,2100,15199,2000,15199,2000,15099,2100,15099
Feature,True,1431,Polygon,2100,15199,2100,15299,2000,15299,2000,15199,2100,15199
Feature,True,1432,Polygon,2100,15299,2100,15399,2000,15399,2000,15299,2100,15299
Feature,True,1433,Polygon,2100,15399,2100,15499,2000,15499,2000,15399,2100,15399
Feature,True,1434,Polygon,2100,15499,2100,15599,2000,15599,2000,15499,2100,15499
Feature,True,1435,Polygon,2100,15599,2100,15699,2000,15699,2000,15599,2100,15599
Feature,True,1436,Polygon,2100,17099,2100,17199,2000,17199,2000,17099,2100,17099
Feature,True,1437,Polygon,2100,17199,2100,17299,2000,17299,2000,17199,2100,17199
Feature,True,1438,Polygon,2100,17299,2100,17399,2000,17399,2000,17299,2100,17299
Feature,True,1439,Polygon,2100,17399,2100,17499,2000,17499,2000,17399,2100,17399
Feature,True,1440,Polygon,2200,1199,2200,1299,2100,1299,2100,1199,2200,1199
Feature,True,1441,Polygon,2200,1299,2200,1399,2100,1399,2100,1299,2200,1299
Feature,True,1442,Polygon,2200,1399,2200,1499,2100,1499,2100,1399,2200,1399
Feature,True,1443,Polygon,2200,1499,2200,1600,2100,1600,2100,1499,2200,1499
Feature,True,1444,Polygon,2200,1600,2200,1699,2100,1699,2100,1600,2200,1600
Feature,True,1445,Polygon,2200,1699,2200,1799,2100,1799,2100,1699,2200,1699
Feature,True,1446,Polygon,2200,1799,2200,1900,2100,1900,2100,1799,2200,1799
Feature,True,1447,Polygon,2200,1900,2200,1999,2100,1999,2100,1900,2200,1900
Feature,True,1448,Polygon,2200,1999,2200,2099,2100,2099,2100,1999,2200,1999
Feature,True,1449,Polygon,2200,2099,2200,2199,2100,2199,2100,2099,2200,2099
Feature,True,1450,Polygon,2200,2199,2200,2299,2100,2299,2100,2199,2200,2199
Feature,True,1451,Polygon,2200,2299,2200,2399,2100,2399,2100,2299,2200,2299
Feature,True,1452,Polygon,2200,2399,2200,2499,2100,2499,2100,2399,2200,2399
Feature,True,1453,Polygon,2200,2499,2200,2599,2100,2599,2100,2499,2200,2499
Feature,True,1454,Polygon,2200,2599,2200,2699,2100,2699,2100,2599,2200,2599
Feature,True,1455,Polygon,2200,4199,2200,4299,2100,4299,2100,4199,2200,4199
Feature,True,1456,Polygon,2200,4299,2200,4399,2100,4399,2100,4299,2200,4299
Feature,True,1457,Polygon,2200,4399,2200,4499,2100,4499,2100,4399,2200,4399
Feature,True,1458,Polygon,2200,4499,2200,4599,2100,4599,2100,4499,2200,4499
Feature,True,1459,Polygon,2200,4599,2200,4699,2100,4699,2100,4599,2200,4599
Feature,True,1460,Polygon,2200,4699,2200,4799,2100,4799,2100,4699,2200,4699
Feature,True,1461,Polygon,2200,4799,2200,4899,2100,4899,2100,4799,2200,4799
Feature,True,1462,Polygon,2200,4899,2200,4999,2100,4999,2100,4899,2200,4899
Feature,True,1463,Polygon,2200,4999,2200,5099,2100,5099,2100,4999,2200,4999
Feature,True,1464,Polygon,2200,5099,2200,5199,2100,5199,2100,5099,2200,5099
Feature,True,1465,Polygon,2200,5199,2200,5299,2100,5299,2100,5199,2200,5199
Feature,True,1466,Polygon,2200,5299,2200,5399,2100,5399,2100,5299,2200,5299
Feature,True,1467,Polygon,2200,5399,2200,5499,2100,5499,2100,5399,2200,5399
Feature,True,1468,Polygon,2200,5499,2200,5599,2100,5599,2100,5499,2200,5499
Feature,True,1469,Polygon,2200,5599,2200,5699,2100,5699,2100,5599,2200,5599
Feature,True,1470,Polygon,2200,5699,2200,5799,2100,5799,2100,5699,2200,5699
Feature,True,1471,Polygon,2200,5799,2200,5899,2100,5899,2100,5799,2200,5799
Feature,True,1472,Polygon,2200,5899,2200,5999,2100,5999,2100,5899,2200,5899
Feature,True,1473,Polygon,2200,5999,2200,6099,2100,6099,2100,5999,2200,5999
Feature,True,1474,Polygon,2200,6099,2200,6199,2100,6199,2100,6099,2200,6099
Feature,True,1475,Polygon,2200,6199,2200,6299,2100,6299,2100,6199,2200,6199
Feature,True,1476,Polygon,2200,6299,2200,6399,2100,6399,2100,6299,2200,6299
Feature,True,1477,Polygon,2200,6399,2200,6499,2100,6499,2100,6399,2200,6399
Feature,True,1478,Polygon,2200,6499,2200,6599,2100,6599,2100,6499,2200,6499
Feature,True,1479,Polygon,2200,6599,2200,6699,2100,6699,2100,6599,2200,6599
Feature,True,1480,Polygon,2200,6699,2200,6799,2100,6799,2100,6699,2200,6699
Feature,True,1481,Polygon,2200,6799,2200,6899,2100,6899,2100,6799,2200,6799
Feature,True,1482,Polygon,2200,6899,2200,6999,2100,6999,2100,6899,2200,6899
Feature,True,1483,Polygon,2200,6999,2200,7099,2100,7099,2100,6999,2200,6999
Feature,True,1484,Polygon,2200,7099,2200,7199,2100,7199,2100,7099,2200,7099
Feature,True,1485,Polygon,2200,7199,2200,7299,2100,7299,2100,7199,2200,7199
Feature,True,1486,Polygon,2200,7299,2200,7399,2100,7399,2100,7299,2200,7299
Feature,True,1487,Polygon,2200,7399,2200,7499,2100,7499,2100,7399,2200,7399
Feature,True,1488,Polygon,2200,7499,2200,7599,2100,7599,2100,7499,2200,7499
Feature,True,1489,Polygon,2200,7599,2200,7699,2100,7699,2100,7599,2200,7599
Feature,True,1490,Polygon,2200,7699,2200,7799,2100,7799,2100,7699,2200,7699
Feature,True,1491,Polygon,2200,7799,2200,7899,2100,7899,2100,7799,2200,7799
Feature,True,1492,Polygon,2200,7899,2200,7999,2100,7999,2100,7899,2200,7899
Feature,True,1493,Polygon,2200,7999,2200,8099,2100,8099,2100,7999,2200,7999
Feature,True,1494,Polygon,2200,8099,2200,8199,2100,8199,2100,8099,2200,8099
Feature,True,1495,Polygon,2200,8199,2200,8299,2100,8299,2100,8199,2200,8199
Feature,True,1496,Polygon,2200,8299,2200,8399,2100,8399,2100,8299,2200,8299
Feature,True,1497,Polygon,2200,8399,2200,8499,2100,8499,2100,8399,2200,8399
Feature,True,1498,Polygon,2200,8499,2200,8599,2100,8599,2100,8499,2200,8499
Feature,True,1499,Polygon,2200,8599,2200,8699,2100,8699,2100,8599,2200,8599
Feature,True,1500,Polygon,2200,8699,2200,8799,2100,8799,2100,8699,2200,8699
Feature,True,1501,Polygon,2200,8799,2200,8899,2100,8899,2100,8799,2200,8799
Feature,True,1502,Polygon,2200,8899,2200,8999,2100,8999,2100,8899,2200,8899
Feature,True,1503,Polygon,2200,10299,2200,10399,2100,10399,2100,10299,2200,10299
Feature,True,1504,Polygon,2200,10399,2200,10499,2100,10499,2100,10399,2200,10399
Feature,True,1505,Polygon,2200,10499,2200,10599,2100,10599,2100,10499,2200,10499
Feature,True,1506,Polygon,2200,10599,2200,10699,2100,10699,2100,10599,2200,10599
Feature,True,1507,Polygon,2200,10699,2200,10799,2100,10799,2100,10699,2200,10699
Feature,True,1508,Polygon,2200,10799,2200,10899,2100,10899,2100,10799,2200,10799
Feature,True,1509,Polygon,2200,10899,2200,10999,2100,10999,2100,10899,2200,10899
Feature,True,1510,Polygon,2200,10999,2200,11099,2100,11099,2100,10999,2200,10999
Feature,True,1511,Polygon,2200,11099,2200,11199,2100,11199,2100,11099,2200,11099
Feature,True,1512,Polygon,2200,11199,2200,11299,2100,11299,2100,11199,2200,11199
Feature,True,1513,Polygon,2200,11299,2200,11399,2100,11399,2100,11299,2200,11299
Feature,True,1514,Polygon,2200,11399,2200,11499,2100,11499,2100,11399,2200,11399
Feature,True,1515,Polygon,2200,11499,2200,11599,2100,11599,2100,11499,2200,11499
Feature,True,1516,Polygon,2200,11599,2200,11699,2100,11699,2100,11599,2200,11599
Feature,True,1517,Polygon,2200,11699,2200,11799,2100,11799,2100,11699,2200,11699
Feature,True,1518,Polygon,2200,11799,2200,11899,2100,11899,2100,11799,2200,11799
Feature,True,1519,Polygon,2200,11899,2200,11999,2100,11999,2100,11899,2200,11899
Feature,True,1520,Polygon,2200,11999,2200,12099,2100,12099,2100,11999,2200,11999
Feature,True,1521,Polygon,2200,12099,2200,12199,2100,12199,2100,12099,2200,12099
Feature,True,1522,Polygon,2200,12199,2200,12299,2100,12299,2100,12199,2200,12199
Feature,True,1523,Polygon,2200,12299,2200,12399,2100,12399,2100,12299,2200,12299
Feature,True,1524,Polygon,2200,12399,2200,12499,2100,12499,2100,12399,2200,12399
Feature,True,1525,Polygon,2200,12499,2200,12599,2100,12599,2100,12499,2200,12499
Feature,True,1526,Polygon,2200,12599,2200,12699,2100,12699,2100,12599,2200,12599
Feature,True,1527,Polygon,2200,12699,2200,12799,2100,12799,2100,12699,2200,12699
Feature,True,1528,Polygon,2200,12799,2200,12899,2100,12899,2100,12799,2200,12799
Feature,True,1529,Polygon,2200,12899,2200,12999,2100,12999,2100,12899,2200,12899
Feature,True,1530,Polygon,2200,12999,2200,13099,2100,13099,2100,12999,2200,12999
Feature,True,1531,Polygon,2200,13099,2200,13199,2100,13199,2100,13099,2200,13099
Feature,True,1532,Polygon,2200,13199,2200,13299,2100,13299,2100,13199,2200,13199
Feature,True,1533,Polygon,2200,13299,2200,13399,2100,13399,2100,13299,2200,13299
Feature,True,1534,Polygon,2200,13399,2200,13499,2100,13499,2100,13399,2200,13399
Feature,True,1535,Polygon,2200,13499,2200,13599,2100,13599,2100,13499,2200,13499
Feature,True,1536,Polygon,2200,13599,2200,13699,2100,13699,2100,13599,2200,13599
Feature,True,1537,Polygon,2200,13699,2200,13799,2100,13799,2100,13699,2200,13699
Feature,True,1538,Polygon,2200,13799,2200,13899,2100,13899,2100,13799,2200,13799
Feature,True,1539,Polygon,2200,13899,2200,13999,2100,13999,2100,13899,2200,13899
Feature,True,1540,Polygon,2200,13999,2200,14099,2100,14099,2100,13999,2200,13999
Feature,True,1541,Polygon,2200,14099,2200,14199,2100,14199,2100,14099,2200,14099
Feature,True,1542,Polygon,2200,14199,2200,14299,2100,14299,2100,14199,2200,14199
Feature,True,1543,Polygon,2200,14299,2200,14399,2100,14399,2100,14299,2200,14299
Feature,True,1544,Polygon,2200,14399,2200,14499,2100,14499,2100,14399,2200,14399
Feature,True,1545,Polygon,2200,14499,2200,14599,2100,14599,2100,14499,2200,14499
Feature,True,1546,Polygon,2200,14599,2200,14699,2100,14699,2100,14599,2200,14599
Feature,True,1547,Polygon,2200,14699,2200,14799,2100,14799,2100,14699,2200,14699
Feature,True,1548,Polygon,2200,14799,2200,14899,2100,14899,2100,14799,2200,14799
Feature,True,1549,Polygon,2200,14899,2200,14999,2100,14999,2100,14899,2200,14899
Feature,True,1550,Polygon,2200,14999,2200,15099,2100,15099,2100,14999,2200,14999
Feature,True,1551,Polygon,2200,15099,2200,15199,2100,15199,2100,15099,2200,15099
Feature,True,1552,Polygon,2200,15199,2200,15299,2100,15299,2100,15199,2200,15199
Feature,True,1553,Polygon,2200,15299,2200,15399,2100,15399,2100,15299,2200,15299
Feature,True,1554,Polygon,2200,15399,2200,15499,2100,15499,2100,15399,2200,15399
Feature,True,1555,Polygon,2200,15499,2200,15599,2100,15599,2100,15499,2200,15499
Feature,True,1556,Polygon,2200,15599,2200,15699,2100,15699,2100,15599,2200,15599
Feature,True,1557,Polygon,2200,15699,2200,15799,2100,15799,2100,15699,2200,15699
Feature,True,1558,Polygon,2200,17099,2200,17199,2100,17199,2100,17099,2200,17099
Feature,True,1559,Polygon,2200,17199,2200,17299,2100,17299,2100,17199,2200,17199
Feature,True,1560,Polygon,2200,17299,2200,17399,2100,17399,2100,17299,2200,17299
Feature,True,1561,Polygon,2200,17399,2200,17499,2100,17499,2100,17399,2200,17399
Feature,True,1562,Polygon,2200,17499,2200,17599,2100,17599,2100,17499,2200,17499
Feature,True,1563,Polygon,2300,1099,2300,1199,2200,1199,2200,1099,2300,1099
Feature,True,1564,Polygon,2300,1199,2300,1299,2200,1299,2200,1199,2300,1199
Feature,True,1565,Polygon,2300,1299,2300,1399,2200,1399,2200,1299,2300,1299
Feature,True,1566,Polygon,2300,1399,2300,1499,2200,1499,2200,1399,2300,1399
Feature,True,1567,Polygon,2300,1499,2300,1600,2200,1600,2200,1499,2300,1499
Feature,True,1568,Polygon,2300,1600,2300,1699,2200,1699,2200,1600,2300,1600
Feature,True,1569,Polygon,2300,1699,2300,1799,2200,1799,2200,1699,2300,1699
Feature,True,1570,Polygon,2300,1799,2300,1900,2200,1900,2200,1799,2300,1799
Feature,True,1571,Polygon,2300,1900,2300,1999,2200,1999,2200,1900,2300,1900
Feature,True,1572,Polygon,2300,1999,2300,2099,2200,2099,2200,1999,2300,1999
Feature,True,1573,Polygon,2300,2099,2300,2199,2200,2199,2200,2099,2300,2099
Feature,True,1574,Polygon,2300,2199,2300,2299,2200,2299,2200,2199,2300,2199
Feature,True,1575,Polygon,2300,2299,2300,2399,2200,2399,2200,2299,2300,2299
Feature,True,1576,Polygon,2300,2399,2300,2499,2200,2499,2200,2399,2300,2399
Feature,True,1577,Polygon,2300,4299,2300,4399,2200,4399,2200,4299,2300,4299
Feature,True,1578,Polygon,2300,4399,2300,4499,2200,4499,2200,4399,2300,4399
Feature,True,1579,Polygon,2300,4499,2300,4599,2200,4599,2200,4499,2300,4499
Feature,True,1580,Polygon,2300,4599,2300,4699,2200,4699,2200,4599,2300,4599
Feature,True,1581,Polygon,2300,4699,2300,4799,2200,4799,2200,4699,2300,4699
Feature,True,1582,Polygon,2300,4799,2300,4899,2200,4899,2200,4799,2300,4799
Feature,True,1583,Polygon,2300,4899,2300,4999,2200,4999,2200,4899,2300,4899
Feature,True,1584,Polygon,2300,4999,2300,5099,2200,5099,2200,4999,2300,4999
Feature,True,1585,Polygon,2300,5099,2300,5199,2200,5199,2200,5099,2300,5099
Feature,True,1586,Polygon,2300,5199,2300,5299,2200,5299,2200,5199,2300,5199
Feature,True,1587,Polygon,2300,5299,2300,5399,2200,5399,2200,5299,2300,5299
Feature,True,1588,Polygon,2300,5399,2300,5499,2200,5499,2200,5399,2300,5399
Feature,True,1589,Polygon,2300,5499,2300,5599,2200,5599,2200,5499,2300,5499
Feature,True,1590,Polygon,2300,5599,2300,5699,2200,5699,2200,5599,2300,5599
Feature,True,1591,Polygon,2300,5699,2300,5799,2200,5799,2200,5699,2300,5699
Feature,True,1592,Polygon,2300,5799,2300,5899,2200,5899,2200,5799,2300,5799
Feature,True,1593,Polygon,2300,5899,2300,5999,2200,5999,2200,5899,2300,5899
Feature,True,1594,Polygon,2300,5999,2300,6099,2200,6099,2200,5999,2300,5999
Feature,True,1595,Polygon,2300,6099,2300,6199,2200,6199,2200,6099,2300,6099
Feature,True,1596,Polygon,2300,6199,2300,6299,2200,6299,2200,6199,2300,6199
Feature,True,1597,Polygon,2300,6299,2300,6399,2200,6399,2200,6299,2300,6299
Feature,True,1598,Polygon,2300,6399,2300,6499,2200,6499,2200,6399,2300,6399
Feature,True,1599,Polygon,2300,6499,2300,6599,2200,6599,2200,6499,2300,6499
Feature,True,1600,Polygon,2300,6599,2300,6699,2200,6699,2200,6599,2300,6599
Feature,True,1601,Polygon,2300,6699,2300,6799,2200,6799,2200,6699,2300,6699
Feature,True,1602,Polygon,2300,6799,2300,6899,2200,6899,2200,6799,2300,6799
Feature,True,1603,Polygon,2300,6899,2300,6999,2200,6999,2200,6899,2300,6899
Feature,True,1604,Polygon,2300,6999,2300,7099,2200,7099,2200,6999,2300,6999
Feature,True,1605,Polygon,2300,7099,2300,7199,2200,7199,2200,7099,2300,7099
Feature,True,1606,Polygon,2300,7199,2300,7299,2200,7299,2200,7199,2300,7199
Feature,True,1607,Polygon,2300,7299,2300,7399,2200,7399,2200,7299,2300,7299
Feature,True,1608,Polygon,2300,7399,2300,7499,2200,7499,2200,7399,2300,7399
